flow_id,window_id,pkt_count,size_mean,size_std,size_min,size_max,bytes_total,iat_mean,iat_std,iat_max,iat_min,proto,Label
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",22,46,293.0,0.0,293,293,13478,0.02187967391304345,0.00027417069059325377,0.022819999999999396,0.020929999999999893,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",22,22,678.1818181818181,0.5749595745760689,678,680,14920,0.04986740909090915,0.06033995957275565,0.2155699999999996,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",22,44,304.0,0.0,304,304,13376,0.022734909090909108,0.003471411972475544,0.026614000000002136,0.0007829999999984238,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",22,40,317.0,0.0,317,317,12680,0.024869450000000005,0.0003445699457293931,0.026085000000001912,0.023665999999998633,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",22,148,1432.0,0.0,1432,1432,211936,0.006739655405405397,0.0007945915465500692,0.010831999999997066,0.0017159999999982745,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",22,31,679.0967741935484,0.9953063626155813,678,680,21052,0.034192580645161286,0.048469917171025376,0.13273699999999877,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",22,47,291.0,0.0,291,291,13677,0.02116234042553193,0.00316390094040665,0.024267000000001815,0.00018400000000085015,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",22,192,1336.0,0.0,1336,1336,256512,0.005213723958333342,0.0005995719235499532,0.009446999999997985,0.0009750000000003922,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",22,10,134.0,0.0,134,134,1340,0.0961703,0.06468420112678214,0.18347400000000036,0.0003510000000019886,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",22,20,144.4,5.71314274283428,134,150,2888,0.046836150000000035,0.054362891133819986,0.17248300000000327,0.00017700000000075988,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",22,25,142.0,5.059644256269407,134,150,3550,0.04388559999999998,0.057248555838553934,0.2156269999999978,0.0002439999999985787,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",22,19,135.26315789473685,2.9171382022212673,134,142,2570,0.055790157894736916,0.0512258234808464,0.13163899999999984,0.00018600000000290606,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",23,24,679.0833333333334,0.9965217285917829,678,680,16298,0.04168124999999989,0.054381198322773265,0.13652799999999843,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",23,45,294.0,0.0,294,294,13230,0.02200813333333337,0.0002049177179043665,0.022541000000000366,0.021454999999999558,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",23,45,296.0,0.0,296,296,13320,0.022221777777777715,0.0005299276214265688,0.024361999999999995,0.02033000000000129,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",23,20,678.7,0.9539392014169457,678,680,13574,0.05298829999999999,0.07124376710077873,0.2235929999999975,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",23,46,293.0,0.0,293,293,13478,0.02187091304347826,0.0007587574747454208,0.025273999999999575,0.018480000000000274,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",23,26,678.9230769230769,0.9970370305242864,678,680,17652,0.03913669230769233,0.05335935978220593,0.13156100000000137,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",23,44,304.0,0.0,304,304,13376,0.02271388636363633,0.0035079462666655725,0.025542000000001508,0.00023600000000101318,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",23,41,317.0,0.0,317,317,12997,0.02487556097560979,0.0003443354184918666,0.026332999999997497,0.02341000000000193,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",23,149,1432.0,0.0,1432,1432,213368,0.006734362416107396,0.001089358546646173,0.012038000000000437,0.0015250000000008868,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",23,18,678.3333333333334,0.7453559924999296,678,680,12210,0.048617111111110965,0.056099608326905005,0.13240000000000052,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",23,47,291.0,0.0,291,291,13677,0.02162344680851063,0.0002042123226020619,0.022221999999999298,0.021031999999998163,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",23,192,1336.0,0.0,1336,1336,256512,0.005214390625000009,0.0002968536545234126,0.0069990000000004216,0.0034250000000000114,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",23,11,134.0,0.0,134,134,1474,0.09094745454545458,0.04442190938830168,0.1364680000000007,0.0063640000000013686,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",23,19,142.8421052631579,7.292845505553165,134,158,2714,0.05573615789473694,0.06069291882936394,0.1519730000000017,0.00027200000000249247,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",23,15,138.8,7.0351498444122225,134,150,2082,0.06783319999999998,0.054599535835877976,0.13156099999999782,0.00021300000000223918,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",23,30,154.53333333333333,3.964284999284934,150,158,4636,0.032292899999999965,0.04955257043003305,0.13137299999999996,0.00015000000000142677,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",24,41,679.219512195122,0.9756097560975607,678,680,27848,0.025613048780487827,0.03925685708562924,0.11937600000000259,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",24,46,294.0,0.0,294,294,13524,0.021992695652173905,0.00020500454603347804,0.022518000000001592,0.021477999999998332,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",24,44,296.0,0.0,296,296,13024,0.022250204545454576,0.00040272004598015796,0.023797000000001844,0.02084899999999834,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",24,22,679.0909090909091,0.9958591954639383,678,680,14940,0.04264636363636353,0.05994718589008568,0.17561099999999996,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",24,45,293.0,0.0,293,293,13185,0.02187542222222226,0.0008502037792038887,0.024774999999998215,0.018981000000000137,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",24,31,678.6451612903226,0.9349275320122219,678,680,21038,0.03269377419354829,0.045329848904703,0.15916599999999903,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",24,45,304.0,0.0,304,304,13680,0.02272920000000001,0.003401066607862007,0.02463300000000146,0.0002809999999975332,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",24,40,317.0,0.0,317,317,12680,0.024875325000000004,0.00036821056391014764,0.025815000000001476,0.02377999999999858,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",24,148,1432.0,0.0,1432,1432,211936,0.006736520270270256,0.0006071390760749388,0.009350000000001302,0.0023140000000019256,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",24,7,679.1428571428571,0.989743318610787,678,680,4754,0.15185357142857164,0.18397751583887903,0.47201300000000046,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",24,46,291.0,0.0,291,291,13386,0.021625326086956543,0.0004570255465390846,0.02300300000000277,0.019950999999998942,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",24,191,1336.0,0.0,1336,1336,255176,0.005213026178010459,0.0003996459615741587,0.007213000000000136,0.0032290000000010366,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",24,18,134.88888888888889,2.514157444218836,134,142,2428,0.05834550000000011,0.03999315306989678,0.11931600000000131,0.00027599999999949887,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",24,10,134.0,0.0,134,134,1340,0.09374439999999992,0.05588562400868362,0.17561099999999996,0.0061080000000011125,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",24,24,140.0,3.4641016151377544,134,142,3360,0.04222945833333336,0.04579923435766408,0.1549379999999978,0.00014600000000086766,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",24,7,140.85714285714286,6.663945022680343,134,150,986,0.13845214285714288,0.16318629708003643,0.4719680000000004,0.00031200000000097816,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",25,24,678.5833333333334,0.9090593428863093,678,680,16286,0.030897333333333332,0.040607809765760845,0.12650599999999912,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",25,45,294.0,0.0,294,294,13230,0.022000044444444457,0.00024282640855425818,0.02256699999999867,0.02143300000000181,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",25,45,296.0,0.0,296,296,13320,0.02225060000000004,0.002044080531137869,0.03138299999999816,0.01313299999999984,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",25,27,679.0370370370371,0.9993138935727441,678,680,18334,0.03889225925925933,0.051628425058720236,0.17713499999999982,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",25,46,293.0,0.0,293,293,13478,0.02187523913043475,0.00028004884548956397,0.022783000000000442,0.020967999999999876,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",25,20,678.5,0.8660254037844386,678,680,13570,0.04579909999999998,0.05331318257888984,0.18414800000000042,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",25,43,304.0,0.0,304,304,13072,0.023250046511627927,0.0003895662437916467,0.024834999999999496,0.021660999999998154,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",25,40,317.0,0.0,317,317,12680,0.024875250000000015,0.0004977970846638559,0.026122000000000867,0.023626000000000147,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",25,149,1432.0,0.0,1432,1432,213368,0.006737067114093964,0.0005757874988377114,0.008575000000000443,0.001782999999999646,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",25,17,679.1764705882352,0.9843059135695006,678,680,11546,0.05617829411764695,0.08302757342683674,0.27667399999999986,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",25,46,291.0,0.0,291,291,13386,0.021625239130434716,0.0003232147075311878,0.023101000000000482,0.020448000000001798,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",25,192,1336.0,0.0,1336,1336,256512,0.005214807291666679,0.0005099593012241455,0.007130000000000081,0.0032989999999983866,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",25,28,155.14285714285714,5.742786069211942,142,158,4344,0.03584324999999998,0.04391761056847936,0.13228299999999749,0.00015499999999946112,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",25,13,134.0,0.0,134,134,1742,0.08083584615384609,0.04622378483629051,0.17713499999999982,0.006257000000001511,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",25,21,139.71428571428572,3.614031611621004,134,142,2934,0.04361814285714279,0.04243300369409817,0.10690299999999908,0.00019900000000205864,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",25,10,134.0,0.0,134,134,1340,0.09551189999999998,0.08907328213718138,0.2763619999999989,0.00015900000000002024,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",26,6,679.0,1.0,678,680,4074,0.1551368333333336,0.15781603620082135,0.36422500000000113,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",26,45,294.0,0.0,294,294,13230,0.022000377777777736,0.002214146148834125,0.03205000000000169,0.011495999999997508,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",26,45,296.0,0.0,296,296,13320,0.022250333333333334,0.0005778441927640266,0.024530999999999636,0.01990599999999887,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",26,30,679.0666666666667,0.997775303139718,678,680,20372,0.03391333333333328,0.043069899180543804,0.14587399999999917,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",26,46,293.0,0.0,293,293,13478,0.021875369565217417,0.0003109637444754725,0.023119000000001222,0.020635999999999655,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",26,27,678.9629629629629,0.9993138935727441,678,680,18332,0.03775614814814827,0.04523594261998757,0.12830399999999997,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",26,43,304.0,0.0,304,304,13072,0.0232503720930232,0.0006894574888914332,0.026381000000000654,0.020119000000001108,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",26,41,317.0,0.0,317,317,12997,0.024268780487804884,0.004248844092520473,0.032900000000001484,0.00035600000000002296,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",26,148,1432.0,0.0,1432,1432,211936,0.006736716216216235,0.000923904106412061,0.011033999999998656,0.00046099999999782426,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",26,25,679.04,0.9991996797437435,678,680,16976,0.041188760000000005,0.04815950038468455,0.12474500000000077,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",26,46,291.0,0.0,291,291,13386,0.02162539130434784,0.0004289566958103694,0.022822999999998927,0.019957000000001557,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",26,192,1336.0,0.0,1336,1336,256512,0.005212604166666653,0.000443526433803913,0.00827300000000264,0.0029649999999996624,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",26,7,154.57142857142858,8.398250546685183,134,158,1082,0.09553514285714268,0.09846022470220267,0.259131,0.0038869999999988636,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",26,14,134.0,0.0,134,134,1876,0.07267149999999997,0.03487834505156072,0.14587399999999917,0.008876999999998247,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",26,14,134.0,0.0,134,134,1876,0.07281550000000005,0.03761170446958161,0.12830399999999997,0.0003570000000010509,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",26,13,134.0,0.0,134,134,1742,0.07920915384615385,0.03794514858591426,0.12474500000000077,0.00048500000000117893,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",27,18,679.4444444444445,0.8958064164776167,678,680,12230,0.07100588888888876,0.13254369011591274,0.4667129999999986,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",27,46,294.0,0.0,294,294,13524,0.02200754347826091,0.0007073977328613693,0.02444799999999958,0.01955300000000193,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",27,45,296.0,0.0,296,296,13320,0.02225022222222219,0.000908062550192596,0.02612100000000339,0.018015999999999366,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",27,39,679.0769230769231,0.9970370305242862,678,680,26484,0.025032179487179534,0.03681315935624475,0.11788199999999804,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",27,46,293.0,0.0,293,293,13478,0.0218753260869565,0.0005838746535504776,0.02441999999999922,0.01948900000000009,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",27,27,679.0370370370371,0.9993138935727441,678,680,18334,0.036128777777777704,0.048543674919512926,0.16181800000000024,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",27,43,304.0,0.0,304,304,13072,0.02325030232558143,0.0010514465679926093,0.027878999999998655,0.019080999999999904,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",27,40,317.0,0.0,317,317,12680,0.02487547499999998,0.0010583115322887842,0.0277150000000006,0.021784000000000248,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",27,148,1432.0,0.0,1432,1432,211936,0.006782608108108085,0.00062314689209137,0.009612999999998095,0.004276000000000835,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",27,28,679.0714285714286,0.9974457174120674,678,680,19014,0.03586121428571433,0.04410036994366791,0.13018800000000041,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",27,47,291.0,0.0,291,291,13677,0.02162529787234043,0.00016375538514998032,0.022176999999999225,0.021067000000002167,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",27,192,1336.0,0.0,1336,1336,256512,0.005213697916666667,0.00027190451448182694,0.006405000000000882,0.004110000000000724,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",27,5,134.0,0.0,134,134,670,0.2556044,0.12668816068694064,0.46668400000000076,0.07830799999999982,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",27,18,136.22222222222223,3.583225665910467,134,142,2452,0.0543001666666668,0.03657143292433149,0.11710700000000074,0.004247000000002998,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",27,13,134.0,0.0,134,134,1742,0.07503661538461542,0.04466389450024403,0.16181800000000024,0.006327999999999889,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",27,23,134.0,0.0,134,134,3082,0.0436267391304348,0.04455050472970036,0.12913899999999856,0.0001679999999986137,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",28,27,678.7407407407408,0.965807763733726,678,680,18326,0.03667796296296294,0.048990229451793814,0.11851199999999906,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",28,45,294.0,0.0,294,294,13230,0.021992999999999954,0.00020733536976481995,0.022511000000001502,0.021561999999999415,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",28,45,296.0,0.0,296,296,13320,0.022250377777777747,9.436884817659095e-05,0.02257900000000035,0.021921999999999997,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",28,30,678.6666666666666,0.942809041582063,678,680,20360,0.03335926666666668,0.04723664430427826,0.11851099999999803,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",28,46,293.0,0.0,293,293,13478,0.021407195652173912,0.0030422030677121105,0.023077999999998156,0.0011870000000016034,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",28,23,679.0434782608696,0.9990543733109615,678,680,15618,0.04291843478260876,0.05246607066752034,0.12276999999999916,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",28,43,304.0,0.0,304,304,13072,0.02325037209302328,0.0010968291300906834,0.028217999999998966,0.018282000000002796,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",28,41,317.0,0.0,317,317,12997,0.024879487804878045,0.0002486470828347503,0.025528999999998803,0.024218000000001183,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",28,147,1432.0,0.0,1432,1432,210504,0.006782578231292523,0.00047506593778169084,0.009173999999998017,0.0047519999999998674,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",28,24,678.75,0.9682458365518543,678,680,16290,0.03668358333333336,0.04892591448720889,0.12205200000000005,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",28,46,291.0,0.0,291,291,13386,0.021625413043478293,0.000224646831626793,0.022275999999997964,0.020979000000000525,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",28,192,1336.0,0.0,1336,1336,256512,0.005214453125,0.00031017425863439404,0.006913000000000835,0.004035999999999262,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",28,18,139.77777777777777,5.845753972429291,134,150,2516,0.05502161111111113,0.05087877063191911,0.1188280000000006,0.00027599999999949887,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",28,23,153.47826086956522,5.694158449998226,142,158,3530,0.043697304347826045,0.04896989100274125,0.11850800000000206,0.0040119999999994604,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",28,12,134.0,0.0,134,134,1608,0.08226033333333316,0.04549362098751361,0.12277099999999663,0.0002809999999975332,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",28,18,138.88888888888889,3.899984172174277,134,142,2500,0.05567983333333339,0.052078172867814916,0.12203500000000034,0.0010809999999992215,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",29,16,678.375,0.7806247497997998,678,680,10854,0.05754231250000008,0.057432192376879146,0.13822099999999793,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",29,46,294.0,0.0,294,294,13524,0.022000369565217396,0.00024173488520684946,0.022710000000000008,0.021290000000000475,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",29,45,296.0,0.0,296,296,13320,0.022255511111111147,0.00017510284244478478,0.022995000000001653,0.02150299999999916,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",29,23,678.4347826086956,0.8249419983047945,678,680,15604,0.04324108695652168,0.05546673667587317,0.13023600000000002,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",29,47,293.0,0.0,293,293,13771,0.02140200000000003,0.003119116350588808,0.022808999999998747,0.0003489999999999327,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",29,25,678.72,0.9599999999999999,678,680,16968,0.043895879999999894,0.05590841463273263,0.13091200000000214,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",29,43,304.0,0.0,304,304,13072,0.02325944186046513,0.0003332916386400458,0.02438499999999877,0.02211499999999944,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",29,40,317.0,0.0,317,317,12680,0.02487104999999996,8.893901000097136e-05,0.025152999999999537,0.024670000000000414,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",29,147,1432.0,0.0,1432,1432,210504,0.006782530612244903,0.0005312964544698534,0.009271000000001806,0.004038000000001318,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",29,18,678.6666666666666,0.9428090415820632,678,680,12216,0.06403266666666656,0.0715972632554251,0.24329099999999926,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",29,46,291.0,0.0,291,291,13386,0.021625282608695628,0.00018288481324287375,0.02206099999999722,0.021188000000002205,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",29,191,1336.0,0.0,1336,1336,255176,0.005212952879581158,0.0002504425253675934,0.006128000000000355,0.004300000000000637,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",29,20,145.6,4.715930449020639,134,150,2912,0.046032399999999994,0.0533538175217108,0.13384900000000144,0.00017300000000020077,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",29,20,150.4,5.351635264103861,142,158,3008,0.049530850000000015,0.05545797292479622,0.1277089999999994,0.004032999999999731,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",29,18,139.77777777777777,3.5832256659104673,134,142,2516,0.0609696111111112,0.05694318514794547,0.13091200000000214,0.0002840000000006171,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",29,16,139.0,3.872983346207417,134,142,2224,0.06446599999999991,0.056761188071162955,0.13227499999999992,0.0003570000000010509,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",30,19,679.0526315789474,0.9986139979479091,678,680,12902,0.05101115789473678,0.06398018431741877,0.18591299999999933,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",30,45,294.0,0.0,294,294,13230,0.022000222222222258,8.972671815366989e-05,0.02226100000000031,0.021772000000002123,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",30,45,296.0,0.0,296,296,13320,0.022245288888888916,0.0001022390710749377,0.02254999999999896,0.022015000000003226,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",30,22,678.3636363636364,0.7713892158398699,678,680,14924,0.04713668181818178,0.05793541364185902,0.21152700000000024,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",30,46,293.0,0.0,293,293,13478,0.02187545652173909,0.0028838518301993275,0.03555199999999914,0.00820099999999968,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",30,21,678.6666666666666,0.9428090415820632,678,680,14252,0.04651547619047627,0.048704617637363896,0.11454900000000023,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",30,43,304.0,0.0,304,304,13072,0.02324130232558135,0.00020532872508077798,0.02393199999999851,0.022602000000002676,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",30,40,317.0,0.0,317,317,12680,0.024875375000000054,0.0002275555632701796,0.02576400000000234,0.0239849999999997,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",30,149,1432.0,0.0,1432,1432,213368,0.006739060402684566,0.0006382045203336109,0.008547000000000082,0.00026400000000137425,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",30,24,679.0833333333334,0.9965217285917829,678,680,16298,0.041669708333333354,0.06685771687165176,0.22758699999999976,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",30,46,291.0,0.0,291,291,13386,0.021625369565217382,0.00018576695998359928,0.02224199999999854,0.02112600000000242,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",30,192,1336.0,0.0,1336,1336,256512,0.005213687500000008,0.00025439242620476596,0.00628499999999832,0.004143000000002672,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",30,9,134.0,0.0,134,134,1206,0.10766966666666672,0.05049496846001359,0.18591400000000036,0.006304000000000087,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",30,22,142.36363636363637,6.138888369503321,134,150,3132,0.04713668181818178,0.047328540714097665,0.1086059999999982,0.000301999999997804,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",30,20,141.6,5.9194594347794975,134,150,2832,0.04883849999999992,0.04497283447760483,0.11535300000000248,0.0003659999999996444,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",30,11,134.0,0.0,134,134,1474,0.09091572727272731,0.07276051598234257,0.22763100000000236,0.006294999999997941,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",31,23,678.9565217391304,0.9990543733109615,678,680,15616,0.0432156521739131,0.05744045311269832,0.19167300000000154,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",31,46,294.0,0.0,294,294,13524,0.022000282608695642,0.00021587221089521615,0.02247200000000049,0.02144999999999797,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",31,45,296.0,0.0,296,296,13320,0.022250377777777747,0.00024513445642818197,0.023177000000000447,0.021328000000000458,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",31,26,679.0769230769231,0.9970370305242864,678,680,17656,0.037906692307692294,0.048100231269849414,0.1404689999999995,0.0,6,Web_Traffic
